Endpoint Name	Endpoint Type	Endpoint Status	Operating System	Agent Version	IP Address	IPv6 Address	User	Endpoint Alias	Last Seen	Content Version	Assigned Prevention Policy	Assigned Extensions Policy	Tags	Active Directory	Last Upgrade Status	Last Upgrade Status Time	Last Upgrade Failure Reason	Last Upgrade Source	Linux Operation Mode	IT Metrics Collection	Last Certificate Enforcement Fallback	Cluster Name	Cloud Provider	Cloud Region	Cloud Provider Account ID	Cloud Instance ID
OCG-04-021	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.208.145				Dec 8th 2025 15:31:34	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-023	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.128				Dec 8th 2025 15:42:02	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-024	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.146		rtarf.mi.th\tippawan.k		Dec 9th 2025 09:39:06	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-05-002	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.88				Dec 8th 2025 17:07:40	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-05-004	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.174				Dec 4th 2025 15:41:27	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-05-005	Workstation	Connected	Windows 11	8.9.0.14028	10.104.208.236		rtarf.mi.th\lumyong.p		Dec 9th 2025 09:42:49	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/1-security groups, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/vpn.ocg, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws, rtarf.local/gad-ocompg group	No Upgrade					Disabled			On Prem			
OCG-05-006	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.111				Nov 19th 2025 10:13:06	2030-25670	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-05-007	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.180		rtarf.mi.th\sireeras.p		Dec 3rd 2025 15:47:12	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-05-008	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.208.84				Nov 24th 2025 16:40:46	2040-26026	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-05-009	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.206				Nov 10th 2025 15:42:47	2020-25322	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-05-010	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.168				Dec 4th 2025 15:27:09	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-05-012	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.109		rtarf.mi.th\pakjira.p		Dec 9th 2025 09:42:19	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/vpn.ocg, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-05-014	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.179		rtarf.mi.th\chadaporn.p		Dec 9th 2025 09:04:06	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-05-015	Workstation	Connected	Windows 11	8.9.0.14028	10.104.208.107		rtarf.mi.th\thannicha.n		Dec 9th 2025 09:38:43	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-05-016	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.202		rtarf.mi.th\worakit.k		Dec 9th 2025 09:38:19	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-05-017	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.162		rtarf.mi.th\nichamon.k		Dec 9th 2025 09:42:31	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-05-019	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.44				Nov 13th 2025 10:25:26	2030-25670	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-05-021	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.159				Dec 8th 2025 16:56:09	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-05-022	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.101		rtarf.mi.th\wanida.wa		Dec 9th 2025 09:38:16	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-05-023	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.90		rtarf.mi.th\prakasit.kh		Dec 9th 2025 09:41:39	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-05-204	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.201				Dec 8th 2025 16:04:07	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-06-001	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.72				Dec 9th 2025 09:41:02	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-06-003	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.120				Dec 4th 2025 14:57:32	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-06-008	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.240		rtarf.mi.th\piangtawan.k		Dec 9th 2025 09:39:38	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/vpn.ocg, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-06-011	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.204		rtarf.mi.th\suttichai.t		Dec 9th 2025 09:37:56	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws, rtarf.local/1-old ous/j-4/ojlj-4, rtarf.local/ilsdj-4 group, rtarf.local/1-old ous/j-4/ojlj-4/ilsdj-4, rtarf.local/1-old ous/j-4	No Upgrade					Disabled			On Prem			
OCG-06-013	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.32		rtarf.mi.th\tewarit.n		Dec 9th 2025 09:38:41	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
